name,price,link
Gabinete Gamer Antec AX20 Elite Mid Tower Negro 8 Ventiladores,56.99,https://www.mercadolibre.com.ec/gabinete-gamer-antec-ax20-elite-mid-tower-negro-8-ventiladores/p/MEC28594175#polycard_client=search-desktop&search_layout=grid&position=15&type=product&tracking_id=edb46f56-58cc-455f-ae57-cf92c21225de&wid=MEC710503412&sid=search
"Laptop Asus Rog Strix G16 I7 14va, 1tb Ssd, 16gb, Rtx 8gb Gris Oscuro",2505.0,https://www.mercadolibre.com.ec/laptop-asus-rog-strix-g16-i7-14va-1tb-ssd-16gb-rtx-8gb/up/MECU2667717634#polycard_client=search-desktop&search_layout=grid&position=16&type=product&tracking_id=edb46f56-58cc-455f-ae57-cf92c21225de&wid=MEC513845525&sid=search
Laptop Advance Mini Pc Mp3160 Celeron N100 M.2 1xsodimm-ddr4,170.04,https://www.mercadolibre.com.ec/laptop-advance-mini-pc-mp3160-celeron-n100-m2-1xsodimmddr4/up/MECU3467080801#polycard_client=search-desktop&search_layout=grid&position=17&type=product&tracking_id=edb46f56-58cc-455f-ae57-cf92c21225de&wid=MEC685545150&sid=search
Computador Cpu Ryzen 5 5600 Gamer+16gb +nvidia Rtx 5050 +ssd 500 Gb 32 Gb Rtx 5050,1109.0,https://www.mercadolibre.com.ec/computador-cpu-ryzen-5-5600-gamer16gb-nvidia-rtx-5050-ssd/up/MECU2667588266#polycard_client=search-desktop&search_layout=grid&position=18&type=product&tracking_id=edb46f56-58cc-455f-ae57-cf92c21225de&wid=MEC517160636&sid=search
Gabinete Gamer Antec Cx300 Argb 4x120mm Fans Argb Negro Atx,79.99,https://www.mercadolibre.com.ec/gabinete-gamer-antec-cx300-argb-4x120mm-fans-argb-negro-atx/p/MEC45904498#polycard_client=search-desktop&search_layout=grid&position=19&type=product&tracking_id=edb46f56-58cc-455f-ae57-cf92c21225de&wid=MEC659568560&sid=search
Laptop Dell Pro Intel Core 7-150u 16gb 512gb Ssd 16  Fhd W11 Gris,1490.0,https://www.mercadolibre.com.ec/laptop-dell-pro-intel-core-7150u-16gb-512gb-ssd-16--fhd-w11/up/MECU3286451573#polycard_client=search-desktop&search_layout=grid&position=20&type=product&tracking_id=edb46f56-58cc-455f-ae57-cf92c21225de&wid=MEC647257544&sid=search
Computador Gamer Pc Cpu Ryzen 5 5600 8gb Ssd Nvidia Rtx 3050 8 Gb,760.23,https://www.mercadolibre.com.ec/computador-gamer-pc-cpu-ryzen-5-5600-8gb-ssd-nvidia-rtx-3050/up/MECU2434071009#polycard_client=search-desktop&search_layout=grid&position=21&type=product&tracking_id=edb46f56-58cc-455f-ae57-cf92c21225de&wid=MEC516952154&sid=search
Case Gamer Xtratech Fire202 Atx 3 Ventiladores (max 6) Vidr Negro,43.19,https://www.mercadolibre.com.ec/case-gamer-xtratech-fire202-atx-3-ventiladores-max-6-vidr/up/MECU3296745112#polycard_client=search-desktop&search_layout=grid&position=22&type=product&tracking_id=edb46f56-58cc-455f-ae57-cf92c21225de&wid=MEC647348696&sid=search
Dell Pro 16  Silver 16pulg Fhd Ultra 7 16gb Ddr5 5600 512gb Plateado,1722.0,https://www.mercadolibre.com.ec/dell-pro-16--silver-16pulg-fhd-ultra-7-16gb-ddr5-5600-512gb/up/MECU3467079517#polycard_client=search-desktop&search_layout=grid&position=23&type=product&tracking_id=edb46f56-58cc-455f-ae57-cf92c21225de&wid=MEC685545168&sid=search
Pc Cpu Computador Amd Ryzen 5 5600g 16gb + Ssd 500gb Radeon 500 Gb 8 Gb Gráficos Readeon 7,555.0,https://www.mercadolibre.com.ec/pc-cpu-computador-amd-ryzen-5-5600g-16gb--ssd-500gb-radeon/up/MECU2438883814#polycard_client=search-desktop&search_layout=grid&position=24&type=product&tracking_id=edb46f56-58cc-455f-ae57-cf92c21225de&wid=MEC519098203&sid=search
Gabinete Mid Tower Armaggeddon Tritron Pro 300 BK 4 Ventiladores ARGB,49.98,https://www.mercadolibre.com.ec/gabinete-mid-tower-armaggeddon-tritron-pro-300-bk-4-ventiladores-argb/p/MEC57782146#polycard_client=search-desktop&search_layout=grid&position=25&type=product&tracking_id=edb46f56-58cc-455f-ae57-cf92c21225de&wid=MEC681824552&sid=search
Laptop Dell Inspiron 14 | Core I5 | 8gb | 512gb Carbon Black,567.36,https://www.mercadolibre.com.ec/laptop-dell-inspiron-14--core-i5--8gb--512gb/up/MECU3550995523#polycard_client=search-desktop&search_layout=grid&position=26&type=product&tracking_id=edb46f56-58cc-455f-ae57-cf92c21225de&wid=MEC710568456&sid=search
Ltc Pc Gamer Intel I9 14900k Z790 32gbram 1tb Rtx 4070ti 16 Gb,3134.0,https://www.mercadolibre.com.ec/ltc-pc-gamer-intel-i9-14900k-z790-32gbram-1tb-rtx-4070ti/up/MECU2434277711#polycard_client=search-desktop&search_layout=grid&position=27&type=product&tracking_id=edb46f56-58cc-455f-ae57-cf92c21225de&wid=MEC517459464&sid=search
Gabinete Mid Tower Antec AX61 Elite Vidrio Templado RGB 3 Ventiladores,67.99,https://www.mercadolibre.com.ec/gabinete-mid-tower-antec-ax61-elite-vidrio-templado-rgb-3-ventiladores/p/MEC34357993#polycard_client=search-desktop&search_layout=grid&position=28&type=product&tracking_id=edb46f56-58cc-455f-ae57-cf92c21225de&wid=MEC569972540&sid=search
Pc Cpu Computado Amd Ryzen 5 5600g Ram 8gb + Ssd 500g Radeon 500 Gb 8 Gb Amd Radeon,479.0,https://www.mercadolibre.com.ec/pc-cpu-computado-amd-ryzen-5-5600g-ram-8gb--ssd-500g-radeon/up/MECU2434169795#polycard_client=search-desktop&search_layout=grid&position=29&type=product&tracking_id=edb46f56-58cc-455f-ae57-cf92c21225de&wid=MEC516685782&sid=search
Case Armaggeddon Tritron Pro 100 Black Incluido X4 Argb Fans,51.59,https://www.mercadolibre.com.ec/case-armaggeddon-tritron-pro-100-black-incluido-x4-argb-fans/p/MEC62090455#polycard_client=search-desktop&search_layout=grid&position=30&type=product&tracking_id=edb46f56-58cc-455f-ae57-cf92c21225de&wid=MEC711724582&sid=search
Pc Gamer Cpu Intel Co I9 14900k Nvidia Rtx 5060 32gb Ssd 1tb 32 Gb,2099.0,https://www.mercadolibre.com.ec/pc-gamer-cpu-intel-co-i9-14900k-nvidia-rtx-5060-32gb-ssd-1tb/up/MECU2438835938#polycard_client=search-desktop&search_layout=grid&position=31&type=product&tracking_id=edb46f56-58cc-455f-ae57-cf92c21225de&wid=MEC516692347&sid=search
Case Mid Tower Armaggeddon Tritron 2 Black con 3 Cooler ARGB,49.98,https://www.mercadolibre.com.ec/case-mid-tower-armaggeddon-tritron-2-black-con-3-cooler-argb/p/MEC60860239#polycard_client=search-desktop&search_layout=grid&position=32&type=product&tracking_id=edb46f56-58cc-455f-ae57-cf92c21225de&wid=MEC701779502&sid=search
Computador Pc Cpu Amd Ryzen 7 5700 Ssd Nvidia Rtx 3050 + 8gb 8 Gb,801.12,https://www.mercadolibre.com.ec/computador-pc-cpu-amd-ryzen-7-5700-ssd-nvidia-rtx-3050--8gb/up/MECU3196582764#polycard_client=search-desktop&search_layout=grid&position=33&type=product&tracking_id=edb46f56-58cc-455f-ae57-cf92c21225de&wid=MEC622819238&sid=search
Gabinete Corsair Frame 3500x Lx-r Rgb Icue Link Black Negro,172.0,https://www.mercadolibre.com.ec/gabinete-corsair-frame-3500x-lx-r-rgb-icue-link-black-negro/p/MEC62976226#polycard_client=search-desktop&search_layout=grid&position=34&type=product&tracking_id=edb46f56-58cc-455f-ae57-cf92c21225de&wid=MEC770081620&sid=search
Computador Pc Cpu Amd Ryzen 7 5700 +16gb Ssd Nvidia Rtx 3050 16 Gb,888.63,https://www.mercadolibre.com.ec/computador-pc-cpu-amd-ryzen-7-5700-16gb-ssd-nvidia-rtx-3050/up/MECU2438808456#polycard_client=search-desktop&search_layout=grid&position=35&type=product&tracking_id=edb46f56-58cc-455f-ae57-cf92c21225de&wid=MEC516906687&sid=search
Computador Gamer Cpu Intel Ultra 7 265k +32gb + Rtx 5060 Ssd 1 Tb 32 Gb Rtx 5060,1855.0,https://www.mercadolibre.com.ec/computador-gamer-cpu-intel-ultra-7-265k-32gb--rtx-5060-ssd/up/MECU2434160823#polycard_client=search-desktop&search_layout=grid&position=36&type=product&tracking_id=edb46f56-58cc-455f-ae57-cf92c21225de&wid=MEC516419337&sid=search
Computador Gamer Intel Core I9 14900k Rtx 5070ti +32gb Ddr5 1 Tb 64 Gb 5070,3044.0,https://www.mercadolibre.com.ec/computador-gamer-intel-core-i9-14900k-rtx-5070ti-32gb-ddr5/up/MECU2434217463#polycard_client=search-desktop&search_layout=grid&position=37&type=product&tracking_id=edb46f56-58cc-455f-ae57-cf92c21225de&wid=MEC517257621&sid=search
Computador Gamer Pc Cpu Ryzen5 7600 Nvidia Rtx 5050 16g Ddr5 16 Gb,1407.0,https://www.mercadolibre.com.ec/computador-gamer-pc-cpu-ryzen5-7600-nvidia-rtx-5050-16g-ddr5/up/MECU2434054217#polycard_client=search-desktop&search_layout=grid&position=38&type=product&tracking_id=edb46f56-58cc-455f-ae57-cf92c21225de&wid=MEC516336402&sid=search
Ltc Pc Gamer Ryzen 7 7700x B650 16gb Ram 1tb Ssd Rtx 4070 16 Gb,2137.0,https://www.mercadolibre.com.ec/ltc-pc-gamer-ryzen-7-7700x-b650-16gb-ram-1tb-ssd-rtx-4070/up/MECU2438944968#polycard_client=search-desktop&search_layout=grid&position=39&type=product&tracking_id=edb46f56-58cc-455f-ae57-cf92c21225de&wid=MEC517452940&sid=search
Ltc Computador Amd Ryzen 5 5600gt (500gb Ssd/8gb Ram) Gaming 8 Gb,493.99,https://www.mercadolibre.com.ec/ltc-computador-amd-ryzen-5-5600gt-500gb-ssd8gb-ram-gaming/up/MECU2438991324#polycard_client=search-desktop&search_layout=grid&position=40&type=product&tracking_id=edb46f56-58cc-455f-ae57-cf92c21225de&wid=MEC517504587&sid=search
Ltc Pc Gamer Intel I7 14700kf B760/1tb/32gbram/rtx4070/750w 16 Gb,2199.0,https://www.mercadolibre.com.ec/ltc-pc-gamer-intel-i7-14700kf-b7601tb32gbramrtx4070750w/up/MECU2438975836#polycard_client=search-desktop&search_layout=grid&position=41&type=product&tracking_id=edb46f56-58cc-455f-ae57-cf92c21225de&wid=MEC517968246&sid=search
Cpu Gamer Lenovo Core I9 - 64 Gb Ram - 2 Tb Ssd + Rtx 24 Gb 64 Gb,2889.0,https://www.mercadolibre.com.ec/cpu-gamer-lenovo-core-i9--64-gb-ram--2-tb-ssd--rtx-24-gb/up/MECU2662555277#polycard_client=search-desktop&search_layout=grid&position=42&type=product&tracking_id=edb46f56-58cc-455f-ae57-cf92c21225de&wid=MEC519630389&sid=search
"Ltc Computador Amd Ryzen 7 5700g 4,6ghz(500gb Ssd/8gb Ram) 8 Gb",445.49,https://www.mercadolibre.com.ec/ltc-computador-amd-ryzen-7-5700g-46ghz500gb-ssd8gb-ram/up/MECU2438973832#polycard_client=search-desktop&search_layout=grid&position=43&type=product&tracking_id=edb46f56-58cc-455f-ae57-cf92c21225de&wid=MEC517857670&sid=search
Ltc Pc Gamer Intel I5 12400 B760m/ssd500gb/16gb Ram/rtx 4060 8 Gb,1282.0,https://www.mercadolibre.com.ec/ltc-pc-gamer-intel-i5-12400-b760mssd500gb16gb-ramrtx-4060/up/MECU2438975096#polycard_client=search-desktop&search_layout=grid&position=44&type=product&tracking_id=edb46f56-58cc-455f-ae57-cf92c21225de&wid=MEC517478644&sid=search
Computador Pc Cpu Intel Core I5 Ddr5 8gb Ssd Nvidia Rtx 3050 8 Gb,745.0,https://www.mercadolibre.com.ec/computador-pc-cpu-intel-core-i5-ddr5-8gb-ssd-nvidia-rtx-3050/up/MECU2434171645#polycard_client=search-desktop&search_layout=grid&position=45&type=product&tracking_id=edb46f56-58cc-455f-ae57-cf92c21225de&wid=MEC516725462&sid=search
"Servidor HP DL380p G8 E5-2650 de 64 GB y 7,2 TB durante 1 año - Excelente (Reacondicionado)",1500.0,https://www.mercadolibre.com.ec/servidor-hp-dl380p-g8-e5-2650-de-64-gb-y-72-tb-durante-1-ano-excelente-reacondicionado/p/MEC2013767513#polycard_client=search-desktop&search_layout=grid&position=46&type=product&tracking_id=edb46f56-58cc-455f-ae57-cf92c21225de&wid=MEC711386514&sid=search
Computador Pc Cpu Intel Core I7 + 16gb + Ssd Nvidia Rtx 3050 16 Gb,1025.0,https://www.mercadolibre.com.ec/computador-pc-cpu-intel-core-i7--16gb--ssd-nvidia-rtx-3050/up/MECU2662690283#polycard_client=search-desktop&search_layout=grid&position=47&type=product&tracking_id=edb46f56-58cc-455f-ae57-cf92c21225de&wid=MEC516672820&sid=search
Gamer Suprema Pc Cpu Ryzen 9 7900 Nvme +64gb +rtx 4080 16g 64 Gb,3450.0,https://www.mercadolibre.com.ec/gamer-suprema-pc-cpu-ryzen-9-7900-nvme-64gb-rtx-4080-16g/up/MECU2438782698#polycard_client=search-desktop&search_layout=grid&position=48&type=product&tracking_id=edb46f56-58cc-455f-ae57-cf92c21225de&wid=MEC526149626&sid=search
Mini Pc Intel 128gb 8gb Ram N3350 Windows 10 4k Wifi Bt Eth 8 Gb,310.43,https://www.mercadolibre.com.ec/mini-pc-intel-128gb-8gb-ram-n3350-windows-10-4k-wifi-bt-eth/up/MECU2438551422#polycard_client=search-desktop&search_layout=grid&position=49&type=product&tracking_id=edb46f56-58cc-455f-ae57-cf92c21225de&wid=MEC528671648&sid=search
Ltc Pc Gamer Ryzen 9 7900x3d X670e 32gb Ram 1tb Rtx 4070ti 32 Gb,3286.0,https://click1.mercadolibre.com.ec/mclics/clicks/external/MEC/count?a=xC0edEtlLXGH8m17spVKpPkWcqGkV998RcpW57UzPgPHl9GUvoU8Qm3B%2FDwfTmndZBSMiCirAXqgziCvoB6jYO1E4ysFK1CMbWgL6JKFvETfM0picq4aU1XVOP6Ug0qAZgDRlVei2fN3N0bjxHrdaQ97RcqSwQ4Rh3iRh%2B06g5XQo%2BaN1gtcXDU8k6BervmlrnS1cuR7x7882XYSmeh35mDS0G1hkVDbxNWu%2FqNBVHsJA82Iku%2FASpgOyAZ3SYBAkiFzDE%2BmnHuwGtObeQjdBFAR9W%2FAqhBs%2BOWAtVP8%2B28uuByzgrnC0uaSa086OpL5B0J5EbB8UH8Cf%2FWTfTKcAsDNlknx%2BQoT9i5Dqm1boV8G8QWxca6vQiRyF3H3ys%2BE2zqWwn4yeWr5WH1tclH7UsZqFnEwuraYQGF1v9w3eowP28ZY3aNilAGLIqW2hNTj%2Fn1zQYk17YvTR06LJKr67JIi2U8JlLNk9tq35t%2BCxXk6cmo%2BIjcF%2FLfPF3V3llJT54YA6SwLzA%2FZe62Ip%2FTReFN6xbLo1SPtaDnGdMK9tE%2FuVdQgiuCvmKT%2FXui%2B9qTZA0%2BfQKEgGuqnFYvaCK17lckGJG%2BSB7eYTxtD0o4JODsEIjhLpEM2fwNh1rxWh1ALMYuAKlwR5Uf8UvLQvNOFxtsMI0iBTOLvHcDn05YcWI8QMTOAhCTKGw9MuVV7AqyU3cN4OIs7B2p2l2dMP5pZwl995DW0qzWoDD%2Faq7G6t2S7bK0fgEwa1Of9dTCLL69rj1ptuoQiGDtg%2BSCKmemvDLj2hyBybrLAN%2FLwj3zf64tb%2BE529tGJ3YfxtOFvSdZfrJ1F6AEfBIZGzH348gmwMUOp1TqOfVJIgsUgcuwrzdT3NWlVJqFsnsxUYii5jzmDpTlmzY0bCyM2PpKPGaIJQKZx9qgU%2BH9rRtHqfCEbTBtDnVd8EoJ3Q1y5LivI5fUwaw%3D%3D#polycard_client=search-desktop&is_advertising=true&searchVariation=MECU2434230679&backend_model=search-backend&search_layout=grid&position=50&type=pad&tracking_id=edb46f56-58cc-455f-ae57-cf92c21225de&wid=MEC517292317&sid=search
"Ltc Computador Amd Ryzen 7 5700g 4,6ghz(500gb Ssd/8gb Ram) 8 Gb",445.49,https://click1.mercadolibre.com.ec/mclics/clicks/external/MEC/count?a=aoxLMTIiEcFVbPS2RTcj%2BWmm%2BWJ3dVjGWvKWJ9D6JaXASb%2FJk69YVJ%2F8yKWAG3isGUSfNjcjz%2B%2FZQspLbO3BNG5lfJU%2BZRGnZ4lH07PjVw3F%2Fz8GMmFBesBE1lgLyn1FWZ%2BzogWgsGpEb8BK%2BTL9aSFUJ2Te0sCCxbpjOp0fogiYhFVfq%2FazhRKM9ckzYBnw%2Fk4Cl1MKnNYMNRcS%2BwuH%2F0lLNIZFs70IotlgOR95L9K2X6d6D%2BtDmpJDxpistv2jj4PAZUVYyfQNDHssKw6ssDEjf5SsSZlbZR7shKsaZuTLxNcGyYcMzKLdm2q5Ga3s%2FsM8J6wbDUkj%2BZ%2FSg%2BzqZ2CL5FSpn2miu73%2FjmVs091KLofe5uk0uFOMLS9kADJx4t%2BNI1dk2DLoXKGtf30wCs%2FUAVZeGk5sqKtdyyMd5CfIySUd1tOvg32KJE%2BWTuQn9miitbjk%2BPndzZtTzzk49eNC2zZaU1EnxVJ4OOLgP%2BTNxNJ9CGMJcGmoTduAeRr6f8nSDn1Q8BpA%2Fm6Hlrv7s9I2SdgGCFS7Pw5%2FVGnXEvTQKQgCb4sqMbzmPqQB5rGpwTW%2FFLyE7RkTqZW5%2Bp0lycg2gRYoKTbZgzgpdQglp156byACZw%2B2HolD33%2FU3WFSF6ygwYbxsE70CEQ%2F0D7SRzvRZCf8sWZ3RC03p4ARVoxh32Or9WFDgYpngc%2Fhi6zcRx8odrHnRfecmidUPBPwgRgDl2gz6YcPcKO5X7bt5CFBplfTlNWqL9niMFKFIFpBiytztfUNKN3zbphHS2wxNlU1Id3n9PRWyYqWpGEb4aBlRbr48UdYrJbCSGDga2ew8S5wiNJING6WOIFBlGMl4u12GhwSV3MD1nZVPBzF8y%2FlqaLQSuTZDwUYGvIYEgepw4wlIOBpXUAIZQKYj64boMq%2FgXAeFF%2Bw6G5ssIc7E7uWY38GGwiyljrN0kMMLQ%3D%3D#polycard_client=search-desktop&is_advertising=true&searchVariation=MECU2438973832&backend_model=search-backend&search_layout=grid&position=51&type=pad&tracking_id=edb46f56-58cc-455f-ae57-cf92c21225de&wid=MEC517857670&sid=search
"Ltc Computador Intel Core I5 12400 2,5ghz(500gb Ssd/8gb Ram) 8 Gb",569.99,https://click1.mercadolibre.com.ec/mclics/clicks/external/MEC/count?a=%2BQV2oSvNRXhg%2BjsqHaw2pWdarMe0Lhnu1dQSa5NyuMwpHgp0qXZpynCEZ1peIogzWtU8TVInwnRF8edmzd02bd%2BvkAAiu4LrQSqhzKrw%2FRWpRYF4W%2FwxMvRk5YJwjOJM380V78Z3zwb0U6Jry1LWIoSu36y5%2BtGRfRkPFzJPCMBKDDUUTOL8oDdly1l2I%2BZmYfo8Cx1fOkkUsti9RMWNxURQBuBxtiUmmdAmy0H%2FmSifwdr8AyFxPdmT69sQJiSrsW2bvfmQ22flmqPsCbUPbh9nBUVl5S5D1naeX48BBUmLY3bl6pJsh%2B3IYwH4PdWu0jwewsfe5AGzV3Rn2xcNp1DMes01ty3NqqfKbeTDSmjRI1aIdPx4MfHD6iL%2F%2BHNXoXCCuvzn%2B39jox2EEeZdMOjuvwX8dLdC2B%2FVtkV3vRLsyhGrxqFbRonuHLONBq%2BGB1kTKWpAAXWZol9ha05GcaK7uw%2FQGFZxe2vba6j2vr6hW2ZGWH9fvP5rAyKycDNmbgkdch%2BNHDxKMZWxgDUPv3McD6k9Tte6CZZyQcoMf6yNmLxyySAJx%2B%2B4X8UJRrSWyqkc0JZbeCsQT5VvU7KqhGv3j8T1P5vrrPiJD%2FQMowNlAEiNxdyyifkTHQy8HYWX3dfYO7tXU2qFCf9F5Fe7DcYQ4fdjf2DIQa6vm%2BpTT6%2BJ2LXh%2Fx1UfqgcNBTg4Jr6kv04HpWWeUJ1RAnnEiqcQEIRvd7oed%2FRXM1mzhGwa0injoJAQdzo6yEgDFuhKfHRnGy2kd87mshEP3xtnZVdGu0Gp8xvS0Rp%2FGYQ21U9fYxqAxi%2Fy6NholkS59lQqxHo%2B7mt0Lqz3uWj%2Fk9YGjoYdYERuylH9KK6Fr6z2Gp5n%2BHSq210df3fiDVjPwbrfY7QFeilqFuQMNV9yrbcW1DvhaQNtMMjAIdy6INA82AxwgG7JXlS%2FUnV9Z8cw4fvpNvP#polycard_client=search-desktop&is_advertising=true&searchVariation=MECU2662837131&backend_model=search-backend&search_layout=grid&position=52&type=pad&tracking_id=edb46f56-58cc-455f-ae57-cf92c21225de&wid=MEC517306134&sid=search
